weigh,total,courier,consignnote
0.10,6.8900,1,SPT24020535
0.30,6.7800,1,SPT24020536
0.10,6.8900,1,SPT24020537
44.80,53.7400,1,SPT24020538
0.10,6.8900,1,SPT24020539
0.10,6.8900,1,SPT24020540
0.10,6.8900,1,SPT24020541
0.10,6.8900,1,SPT24020542
0.10,6.8900,5,MYCQY00008803
0.30,6.7800,1,SPT24020543
0.10,6.8900,1,SPT24020544
0.10,6.8900,1,SPT24020545
0.10,6.8900,1,SPT24020546
0.10,6.8900,1,SPT24020547
0.10,6.8900,1,SPT24020548
0.10,6.8900,1,SPT24020549
0.20,6.8900,5,MYCQY00008804
0.20,6.8900,1,SPT24020550
0.20,6.8900,1,SPT24020551
0.10,6.8900,1,SPT24020552
0.50,9.0100,1,SBG24003852
3.38,9.1200,1,SPT24020555
6.22,12.6100,1,SPT24020556
2.87,7.9500,1,SPT24020557
20.45,28.9400,1,SPT24020558
5.50,11.4500,5,MYCQY00008805
4.19,10.2800,5,MYCQY00008806
17.00,27.2400,5,MYCQY00008807
1.74,6.7800,1,SPT24020559
6.75,12.6100,5,MYCQY00008808
4.80,10.2800,1,SPT24020560
4.70,11.9800,1,JHB24001067
2.50,9.4300,1,JHB24001068
12.00,20.8800,1,SPT24020563
146.00,118.9300,1,SPT24020564
57.00,48.3400,8,300063885824
94.95,70.4900,1,SPT24020565
207.76,154.3400,1,SPT24020566
25.30,24.8000,8,300063193805
49.98,37.1000,1,SPT24020567
394.82,293.0900,1,SPT24020568
0.20,6.8900,1,SPT24020569
1.29,6.8900,1,JHB24001069
1.00,11.1300,1,SPT24020570
0.50,6.7800,1,SPT24020571
0.68,6.8900,1,SPT24020572
1.30,12.0800,1,SBG24003860
2.00,5.3000,1,SPT24020573
2.00,5.3000,1,SPT24020574
2.00,5.3000,1,SPT24020575
3.20,9.1200,1,SPT24020576
0.10,6.8900,1,SPT24020577
2.81,10.2800,5,MYCQY00008811
68.40,76.6400,1,SPT24020578
26.00,24.8000,1,SPT24020579
11.00,10.4900,1,SPT24020580
80.40,88.0900,1,SPT24020581
49.65,63.7100,8,300064167061
58.10,67.1000,1,SPT24020585
175.00,169.4200,1,SPT24020586
0.04,6.7800,1,SPT24020587
3.50,9.1200,1,SPT24020588
4.00,9.5400,1,SPT24020589
141.52,213.1700,1,SPT24020590
15.74,24.7000,1,SPT24020591
9.94,8.4800,1,SPT24020593
9.94,8.4800,1,SPT24020594
7.37,8.4800,1,SPT24020596
35.00,25.9700,1,SPT24020597
64.00,47.4900,1,SPT24020598
49.00,36.3600,1,SPT24020599
0.29,6.8900,1,SPT24020600
1.00,9.0100,1,JHB24001070
25.98,19.2900,1,SPT24020601
1.00,9.0100,1,JHB24001071
6.80,13.2500,1,SPT24020603
1.88,6.8900,1,SPT24020604
2.00,5.3000,1,SPT24020605
5.00,5.3000,1,SPT24020606
19.00,10.7300,1,SPT24020607
13.00,8.4800,1,SPT24020608
1.00,5.3000,1,SPT24020609
13.00,8.4800,1,SPT24020610
8.00,14.5200,1,SPT24020611
9.60,22.7900,1,JHB24001072
8.00,19.6100,1,JHB24001073
2.00,5.3000,1,SPT24020613
2.00,5.3000,1,SPT24020614
2.00,5.3000,1,SPT24020615
2.00,5.3000,1,SPT24020616
2.00,5.3000,1,SPT24020617
2.00,5.3000,1,SPT24020618
3.64,5.3000,1,SPT24020619
0.95,6.3600,1,AOR24001380
104.00,99.2200,1,SPT24020620
1.16,6.3600,1,AOR24001381
1.00,6.8900,1,SPT24020621
65.60,73.7800,1,SPT24020622
15.00,14.3100,1,SPT24020623
17.00,24.2700,1,SPT24020624
16.80,24.2700,1,SPT24020626
2.50,6.3600,1,AOR24001382
1.80,6.3600,1,AOR24001383
18.36,16.0100,1,AOR24001384
10.60,10.0700,1,AOR24001385
35.00,19.7200,1,SPT24020627
19.00,10.7300,1,SPT24020628
0.53,6.3600,1,AOR24001386
3.16,6.3600,1,AOR24001387
18.80,16.0100,1,AOR24001388
3.12,9.4300,1,SPT24020629
29.00,27.6700,1,SPT24020630
40.00,38.1600,1,SPT24020631
11.00,10.4900,1,SPT24020633
27.00,25.7600,1,SPT24020634
1.46,6.8900,1,SPT24020635
111.00,105.8900,1,SPT24020636
300.80,275.6000,1,SPT24020637
211.00,201.2900,1,SPT24020638
76.00,72.5000,1,SPT24020639
5.36,6.3600,1,AOR24001389
38.00,36.2500,1,SPT24020640
21.00,20.0300,1,SPT24020641
25.00,23.8500,1,SPT24020642
13.60,20.7800,1,SPT24020643
2.00,8.1600,1,SPT24020644
2.00,8.1600,1,SPT24020645
2.00,8.1600,1,SPT24020646
94.14,111.4100,1,SPT24020647
59.70,68.0500,1,SPT24020648
1.00,6.8900,1,SPT24020649
1.00,6.8900,1,SPT24020650
1.00,6.3600,1,AOR24001390
18.90,21.6200,1,SPT24020651
130.00,96.4600,1,SPT24020652
1.00,6.8900,1,SPT24020653
65.00,48.2300,1,SPT24020654
133.30,135.0400,1,SPT24020655
35.00,33.3900,1,SPT24020656
101.94,118.4000,1,SPT24020657
16.00,15.2600,1,SPT24020658
42.00,50.8800,1,SPT24020659
1.00,6.8900,1,SPT24020660
1.00,6.8900,1,SPT24020661
2.00,8.1600,1,JHB24001075
1.00,6.8900,1,SPT24020662
43.98,21.8400,1,SPT24020663
138.00,138.2300,1,SPT24020664
14.13,9.5400,1,SPT24020665
1.00,15.9500,3,XEN00001571
2.90,8.1600,1,SPT24020667
31.04,57.3500,1,SPT24020668
2.44,12.9300,1,SPT24020669
12.00,25.3000,1,SPT24020670
27.70,37.1000,1,SPT24020671
10.70,10.4900,1,SPT24020672
2.00,5.3000,1,SPT24020673
2.00,5.3000,1,SPT24020674
2.00,5.3000,1,SPT24020675
5.80,9.5400,5,MYCQY00008814
222.00,175.3200,9,66662381155000
17.60,17.1700,1,SPT24020678
65.00,48.2300,1,SPT24020679
52.20,50.5600,8,300063515311
51.30,49.6100,8,300064124692
0.50,6.8900,1,SPT24020676
51.30,49.6100,1,SPT24020677
45.00,58.4100,1,SPT24020680
23.20,22.9000,1,SPT24020681
22.10,21.9400,8,300063591157
27.90,26.7100,8,300063934570
8.00,13.7800,1,SPT24020682
19.40,29.7900,1,SPT24020683
24.50,23.8500,8,300064228862
3.50,9.1200,1,SPT24020684
35.49,34.3400,8,300063692806
110.40,115.4900,1,SPT24020685
5.52,11.9800,1,SPT24020686
15.00,14.3100,1,SPT24020687
60.00,44.5200,1,SPT24020688
2.56,10.2800,1,SBG24003869
22.40,31.2700,1,SPT24020689
0.05,6.8900,1,SPT24020691
172.20,165.0400,8,300064125289
11.20,18.4400,1,SPT24020692
8.00,23.0000,1,JHB24001077
187.91,139.5000,1,SPT24020693
63.50,71.8700,1,SPT24020694
6.53,15.3700,1,SPT24020695
144.00,143.2900,1,SPT24020696
26.20,35.9300,1,SPT24020697
39.60,55.4400,1,JHB24001078
66.00,73.7800,8,300063996882
112.00,116.3200,1,SPT24020700
693.00,605.9400,1,SPT24020701
186.00,148.6100,1,SPT24020702
112.00,116.3200,1,SPT24020703
19.00,26.6100,1,SPT24020704
44.80,53.7400,1,SPT24020705
6.60,12.6100,1,SPT24020706
55.20,64.2400,1,SPT24020707
45.90,54.7000,1,SPT24020708
13.00,19.6100,1,SPT24020709
37.00,31.3800,1,SPT24020710
328.00,298.3500,1,SPT24020714
21.00,40.2800,1,JHB24001079
42.00,40.0700,1,SPT24020715
5.75,6.3600,1,AOR24001391
32.00,30.5300,1,SPT24020719
95.70,73.1400,1,AOR24001392
88.00,83.9500,1,SPT24020722
1.00,6.8900,1,JHB24001080
1.00,6.8900,1,JHB24001081
61.00,58.1900,1,SPT24020723
42.00,40.0700,1,SPT24020724
208.00,198.4300,1,SPT24020725
1.05,6.3600,1,AOR24001393
6.85,7.1000,1,AOR24001394
5.85,6.3600,1,AOR24001395
0.75,6.3600,1,AOR24001396
31.00,43.5700,1,SPT24020726
1.00,6.8900,1,JHB24001082
16.00,28.4100,1,SBG24003876
2.84,8.1600,5,MYCQY00008815
18.15,16.0100,1,AOR24001397
28.20,27.6700,8,300063286670
11.55,167.9800,3,XEN00001572
3.27,9.1200,1,SPT24020729
1.10,6.7800,5,MYCQY00008816
4.97,10.2800,1,SPT24020731
31.20,30.5300,8,300064338425
81.13,89.0400,1,SPT24020733
12.00,10.1800,1,SPT24020734
20.21,28.9400,1,SPT24020735
27.00,22.9000,8,300064298714
16.69,24.2700,1,SPT24020737
1.15,6.7800,5,MYCQY00008817
16.25,24.2700,1,SPT24020739
1.17,6.7800,5,MYCQY00008818
4.17,10.2800,5,MYCQY00008819
27.49,37.1000,1,SPT24020742
12.10,19.6100,5,MYCQY00008820
12.22,19.6100,1,SPT24020745
13.00,11.0200,1,SPT24020746
0.95,6.7800,5,MYCQY00008821
1.00,6.8900,1,SPT24020749
22.00,18.6600,5,MYCQY00008822
25.80,24.8000,1,SPT24020750
3.00,9.4300,1,JHB24001083
1.00,6.8900,1,SPT24020751
376.80,279.7300,1,SPT24020752
66.40,74.7300,1,SPT24020753
1.00,6.8900,1,SPT24020754
48.00,45.7900,1,SPT24020755
49.85,58.5100,1,SPT24020756
3.50,9.1200,5,MYCQY00008823
16.36,25.9700,1,SPT24020758
3.50,9.1200,1,SPT24020759
18.00,17.1700,1,SPT24020760
16.40,24.2700,1,SPT24020761
0.50,5.3000,1,SPT24020762
13.80,20.7800,1,SPT24020763
153.60,151.7200,1,SPT24020764
4.60,10.2800,1,SPT24020765
10.92,18.3400,1,SPT24020767
1.00,6.8900,1,SPT24020768
6.30,12.6100,1,SPT24020769
48.00,35.6200,1,SPT24020770
0.10,6.1000,1,SPT24020771
0.82,6.0900,1,SPT24020772
384.90,285.6700,1,SPT24020773
107.20,112.9500,1,SPT24020774
87.00,99.1100,1,SBG24003881
48.60,46.7500,8,300063921407
1.14,6.7800,1,SPT24020776
0.40,6.7800,1,SPT24020778
6.30,12.6100,1,SPT24020779
65.75,73.7800,1,SPT24020780
21.00,28.9400,1,SPT24020781
64.90,72.8200,8,300063966818
53.00,61.3700,1,SPT24020783
1.00,6.7800,1,SPT24020784
32.80,42.2900,1,SPT24020785
6.53,13.2500,1,SPT24020786
201.20,222.7100,1,SPT24020787
6.80,12.6100,1,SPT24020788
1.00,6.7800,1,SPT24020789
7.60,13.7800,1,SPT24020790
44.00,52.7900,1,SPT24020791
106.20,102.0800,8,300063877872
146.88,109.0700,1,SPT24020793
12.68,12.4000,5,MYCQY00008825
3.02,10.2800,5,MYCQY00008826
2.00,5.3000,5,MYCQY00008827
2.00,5.3000,5,MYCQY00008828
2.00,5.3000,1,SPT24020798
2.00,5.3000,1,SPT24020799
29.00,27.6700,1,SPT24020800
74.30,86.9200,1,SPT24020802
8.10,9.9600,1,SPT24020803
13.40,15.7900,1,SPT24020804
16.00,18.1300,1,SPT24020805
12.50,14.6300,5,MYCQY00008829
3.70,5.3000,1,SPT24020807
44.40,53.7400,1,SPT24020808
34.90,44.2000,1,SPT24020809
25.89,34.7700,1,SPT24020810
40.95,54.1700,1,SPT24020811
38.00,36.2500,1,SPT24020812
21.00,28.9400,1,SPT24020813
53.10,62.3300,1,SPT24020814
135.60,136.5500,1,SPT24020815
35.29,48.8700,8,300064349940
157.20,155.0900,1,SPT24020817
308.62,229.2800,1,SPT24020818
27.59,39.9600,1,SPT24020819
9.75,17.0700,1,SPT24020820
3.00,9.5400,1,SPT24020823
52.00,60.4200,1,SPT24020826
9.30,16.1100,1,SPT24020831
5.00,10.2800,1,SPT24020832
24.00,22.9000,1,SPT24020833
19.30,27.7700,1,SPT24020835
4.00,9.1200,1,SPT24020837
13.80,20.7800,1,SPT24020838
19.40,27.7700,5,MYCQY00008831
19.40,27.7700,5,MYCQY00008832
19.40,27.7700,1,SPT24020839
5.00,10.2800,1,SPT24020840
1.00,6.8900,1,SPT24020841
8.12,15.7900,1,SPT24020843
3.65,6.3600,1,AOR24001398
0.40,6.3600,1,AOR24001399
2.50,7.9500,1,SPT24020846
6.05,12.6100,1,SPT24020847
8.51,14.9500,5,MYCQY00008833
10.45,17.2800,1,SPT24020848
2.80,7.9500,1,SPT24020849
54.10,63.6000,1,SPT24020850
11.20,13.4600,1,SPT24020851
14.60,16.9600,1,SPT24020852
24.00,27.4500,1,SPT24020853
20.50,23.9600,1,SPT24020854
1.00,5.3000,1,SPT24020855
1.30,6.3600,1,AOR24001400
3.60,6.3600,1,AOR24001401
47.00,44.8400,1,SPT24020858
41.00,39.1100,1,SPT24020859
35.00,33.3900,1,SPT24020860
36.00,34.3400,1,SPT24020861
62.00,59.1500,1,SPT24020862
84.00,90.9500,1,SPT24020863
25.00,23.8500,1,SPT24020864
13.00,12.4000,1,SPT24020865
4.00,9.1200,5,MYCQY00008834
16.00,9.0400,1,SPT24020867
2.66,7.9500,1,SPT24020868
46.00,43.8800,1,SPT24020871
0.80,6.8900,5,MYCQY00008835
1.40,8.1600,1,SPT24020872
9.15,16.1100,5,MYCQY00008836
302.40,277.2900,1,SPT24020874
23.00,21.9400,1,SPT24020875
8.00,13.7800,1,SPT24020876
16.80,19.2900,1,SPT24020877
9.90,11.1300,1,SPT24020878
0.35,6.3600,1,AOR24001402
29.00,24.5900,1,SPT24020879
2.00,8.4800,2,8005001915
54.00,75.1500,1,SPT24020881
11.40,19.6100,1,SPT24020882
115.00,118.8600,5,MYCQY00008837
1.00,6.8900,1,SPT24020885
0.74,6.7800,1,SPT24020886
2.63,7.9500,5,MYCQY00008838
89.68,1245.9600,3,XEN00001575
1.65,6.3600,1,AOR24001403
1.99,6.7800,5,MYCQY00008839
2.51,7.9500,5,MYCQY00008840
0.50,6.7800,1,SPT24020889
129.90,131.6500,1,SPT24020890
239.90,224.9300,1,SPT24020891
4.01,9.1200,1,SPT24020893
14.17,21.9400,1,SPT24020894
1.00,6.7800,5,MYCQY00008841
1.00,9.0100,1,SPT24020897
0.50,6.7800,1,SPT24020898
36.00,32.0100,1,MKZ24000086
18.00,13.3600,1,SPT24020900
2.90,5.3000,1,SPT24020901
1.50,10.2800,1,SPT24020902
68.00,75.6800,5,MYCQY00008842
6.70,12.6100,1,SPT24020904
0.30,6.8900,1,SPT24020906
56.00,64.2400,1,SPT24020907
512.40,454.2400,1,SPT24020910
2.00,6.7800,5,MYCQY00008845
6.80,12.6100,1,SPT24020916
6.73,12.6100,1,SPT24020917
3.00,7.9500,1,SPT24020919
58.40,67.1000,1,SPT24020921
173.00,138.9700,1,SPT24020922
36.93,49.9300,1,SPT24020923
36.63,49.9300,1,SPT24020925
52.00,44.1000,1,SPT24020926
2.00,6.7800,5,MYCQY00008846
2.00,5.3000,1,SPT24020928
68.00,75.6800,5,MYCQY00008847
35.30,26.7100,1,SPT24020931
8.00,13.7800,1,SPT24020932
669.00,286.8400,1,SPT24020933
5.00,10.2800,1,SPT24020934
9.80,16.1100,1,SPT24020935
33.60,43.2500,1,SPT24020936
15.00,21.9400,1,SPT24020937
2.50,7.9500,1,SPT24020938
187.20,180.3700,1,SPT24020939
35.00,25.9700,1,SPT24020940
33.60,43.2500,1,SPT24020941
55.34,78.9700,1,SPT24020942
141.00,140.7700,1,SPT24020943
182.00,175.3100,1,SPT24020944
1.10,6.7800,1,SPT24020945
1.10,6.7800,1,SPT24020946
1.16,6.8900,1,SPT24020947
1.10,6.7800,1,SPT24020948
0.48,6.8900,1,SPT24020949
355.10,154.1200,1,SPT24020950
0.50,6.8900,1,SPT24020951
0.50,6.8900,1,SPT24020952
2.00,8.1600,1,SPT24020953
246.90,107.9100,1,SPT24020954
0.50,6.8900,1,SPT24020955
3.73,9.1200,2,8005001916
13.95,20.7800,1,SPT24020958
9.79,16.1100,1,SPT24020959
6.30,12.6100,5,MYCQY00008848
4.60,6.3600,1,AOR24001404
0.70,6.3600,1,AOR24001405
46.60,55.6500,1,SPT24020962
2.75,6.3600,1,AOR24001406
1.85,6.3600,1,AOR24001407
2.95,6.3600,1,AOR24001408
14.00,13.3600,1,SPT24020966
5.60,6.3600,1,AOR24001409
0.05,6.7800,1,SPT24020967
137.00,130.7000,1,SPT24020968
121.00,115.4300,1,SPT24020969
5.25,11.4500,1,SPT24020970
66.00,62.9600,1,SPT24020971
3.00,9.5400,1,SPT24020972
65.00,48.2300,1,SPT24020973
0.07,12.0800,1,SBG24003906
1.80,6.3600,1,AOR24001410
74.00,62.7500,1,SPT24020974
28.80,38.2700,1,SPT24020975
7.50,8.8000,1,SPT24020976
82.00,69.5400,8,300064268355
2.00,8.1600,5,MYCQY00008849
86.40,93.8100,1,SPT24020980
1.25,6.3600,1,AOR24001411
0.85,6.3600,1,AOR24001412
1.15,6.3600,1,AOR24001413
1.25,6.3600,1,AOR24001414
23.00,21.9400,1,SPT24020981
150.40,149.2000,1,SPT24020982
42.00,55.2300,8,300062797440
48.00,45.7900,1,SPT24020984
8.18,15.7900,1,SPT24020985
1.10,6.3600,1,AOR24001415
0.50,6.3600,1,AOR24001416
0.50,6.3600,1,AOR24001417
70.00,84.9100,8,300063352395
6.00,11.9800,1,SPT24020987
204.00,161.9700,1,SPT24020988
5.00,9.5400,1,SPT24020989
19.00,26.6100,1,SPT24020990
145.60,108.3300,1,SPT24020991
5.70,11.4500,5,MYCQY00008850
6.90,12.6100,1,SPT24020994
1.00,9.0100,5,MYCQY00008851
1.00,6.8900,1,SPT24020996
1.70,8.1600,1,SPT24020997
1.40,8.1600,1,SPT24020998
33.20,43.2500,1,SPT24020999
10.00,16.1100,1,SPT24021001
28.71,38.2700,1,SPT24021002
2.50,7.9500,1,SPT24021004
16.80,24.2700,1,SPT24021005
4.00,9.4300,1,SPT24021006
98.40,105.2600,1,SPT24021008
54.00,45.7900,8,300063260522
150.86,112.0400,1,SPT24021010
200.00,148.4000,1,SPT24021011
0.40,6.7800,1,SPT24021012
2.60,7.9500,1,SPT24021013
35.00,33.3900,1,SPT24021014
2.28,5.3000,5,MYCQY00008852
2.00,5.3000,1,SPT24021016
2.00,5.3000,1,SPT24021017
2.38,5.3000,1,SPT24021018
2.26,5.3000,1,SPT24021019
2.00,5.3000,5,MYCQY00008853
2.00,5.3000,5,MYCQY00008854
2.00,5.3000,1,SPT24021022
2.00,5.3000,1,SPT24021023
2.00,5.3000,1,SPT24021024
2.00,5.3000,1,SPT24021025
2.26,5.3000,1,SPT24021026
2.00,5.3000,5,MYCQY00008855
2.00,5.3000,1,SPT24021028
2.00,5.3000,1,SPT24021029
2.00,5.3000,5,MYCQY00008856
2.00,5.3000,1,SPT24021031
2.00,5.3000,1,SPT24021032
2.00,5.3000,1,SPT24021033
2.00,5.3000,1,SPT24021034
24.05,36.1500,1,SPT24021035
20.30,28.9400,1,SPT24021036
48.00,35.6200,1,SPT24021037
25.50,34.7700,1,SPT24021038
3.00,13.2500,1,SPT24021098
4.90,10.2800,1,SPT24021043
77.00,65.3000,8,300063640290
3.02,43.6000,3,XEN00001576
3.83,9.1200,5,MYCQY00008857
5.45,19.8200,1,JHB24001085
83.60,90.9500,1,SPT24021049
92.78,109.2900,1,SPT24021050
4.00,9.1200,1,SPT24021051
2.00,5.3000,1,SPT24021052
2.00,5.3000,5,MYCQY00008858
2.00,5.3000,1,SPT24021054
2.00,5.3000,1,SPT24021055
2.00,5.3000,1,SPT24021056
2.00,5.3000,1,SPT24021057
2.00,5.3000,5,MYCQY00008859
2.00,5.3000,1,SPT24021059
2.00,5.3000,1,SPT24021060
2.00,5.3000,1,SPT24021061
2.00,5.3000,1,SPT24021062
2.00,5.3000,1,SPT24021063
2.00,5.3000,1,SPT24021064
2.00,5.3000,1,SPT24021065
2.00,5.3000,5,MYCQY00008860
2.00,5.3000,1,SPT24021067
2.00,5.3000,5,MYCQY00008861
2.00,5.3000,1,SPT24021069
2.00,5.3000,5,MYCQY00008862
2.00,5.3000,1,SPT24021071
115.00,118.8600,1,SPT24021072
1.20,6.7800,1,SPT24021073
13.20,20.7800,1,SPT24021074
5.80,17.7000,1,SPT24021075
5.46,17.7000,1,SPT24021076
1.00,6.1000,1,SBG24003918
39.00,37.2100,1,SPT24021077
1.00,6.7800,1,SPT24021079
1.00,6.7800,5,MYCQY00008863
5.20,11.9800,1,SPT24021082
34.00,25.2300,1,SPT24021083
77.98,57.8800,1,SPT24021084
180.00,133.5600,1,SPT24021085
106.50,79.3900,1,SPT24021086
3.00,10.2800,1,JHB24001086
1.00,9.0100,1,SPT24021087
15.36,32.3300,1,JHB24001087
4.32,6.3600,1,AOR24001419
1.40,6.3600,1,AOR24001420
9.26,9.3300,1,AOR24001421
3.82,6.3600,1,AOR24001422
10.62,10.0700,1,AOR24001423
22.24,34.8700,1,SPT24021089
8.40,8.5900,1,AOR24001425
0.86,6.3600,1,AOR24001427
1.48,6.3600,1,AOR24001428
106.30,112.1500,1,SPT24021090
0.50,6.8900,1,SPT24021091
5.75,11.4500,5,MYCQY00008865
3.08,9.1200,1,SPT24021094
3.80,9.1200,5,MYCQY00008866
7.38,7.8400,1,AOR24001429
5.85,11.4500,5,MYCQY00008867
44.40,53.7400,1,SPT24021100
14.73,21.9400,1,SPT24021101
13.15,12.3000,1,AOR24001430
6.54,7.1000,1,AOR24001431
2.76,6.3600,1,AOR24001432
2.00,5.3000,1,SPT24021103
2.00,5.3000,1,SPT24021104
2.00,5.3000,1,SPT24021105
2.00,5.3000,1,SPT24021106
2.14,5.3000,1,SPT24021107
2.00,5.3000,1,SPT24021108
2.00,5.3000,5,MYCQY00008868
2.00,5.3000,1,SPT24021109
2.24,5.3000,1,SPT24021110
2.00,5.3000,1,SPT24021111
2.00,5.3000,1,SPT24021112
2.00,5.3000,1,SPT24021113
2.00,5.3000,1,SPT24021114
2.00,5.3000,1,SPT24021115
2.00,5.3000,1,SPT24021116
2.00,5.3000,1,SPT24021117
2.00,5.3000,5,MYCQY00008869
2.00,5.3000,5,MYCQY00008870
2.00,5.3000,5,MYCQY00008871
2.00,5.3000,5,MYCQY00008872
2.00,5.3000,1,SPT24021122
2.00,5.3000,1,SPT24021123
2.00,5.3000,1,SPT24021124
2.00,5.3000,1,SPT24021125
2.00,5.3000,1,SPT24021126
2.00,5.3000,1,SPT24021127
2.00,5.3000,1,SPT24021128
2.00,5.3000,1,SPT24021129
2.00,5.3000,5,MYCQY00008873
2.00,5.3000,1,SPT24021131
2.00,5.3000,1,SPT24021132
2.56,5.3000,1,SPT24021133
2.00,5.3000,1,SPT24021134
2.00,5.3000,1,SPT24021135
2.00,5.3000,5,MYCQY00008874
2.00,5.3000,1,SPT24021137
2.00,5.3000,1,SPT24021138
2.00,5.3000,1,SPT24021139
2.00,5.3000,1,SPT24021140
2.00,5.3000,1,SPT24021141
2.00,5.3000,1,SPT24021142
2.00,5.3000,5,MYCQY00008875
2.00,5.3000,1,SPT24021144
2.00,5.3000,1,SPT24021145
2.00,5.3000,1,SPT24021146
2.00,5.3000,5,MYCQY00008876
2.00,5.3000,1,SPT24021148
2.00,5.3000,1,SPT24021149
2.00,5.3000,1,SPT24021150
2.60,6.3600,1,AOR24001433
14.22,21.9400,1,SPT24021151
15.50,24.7000,1,SPT24021152
0.50,6.7800,1,SPT24021153
16.40,24.2700,1,SPT24021154
38.00,36.2500,1,SPT24021155
8.40,15.7900,1,SPT24021157
1.70,5.3000,1,SPT24021158
4.50,5.3000,1,SPT24021159
6.20,7.6300,5,MYCQY00008877
2.10,5.3000,1,SPT24021161
1.60,5.3000,1,SPT24021162
18.90,21.6200,1,SPT24021163
7.35,7.8400,1,AOR24001434
2.50,7.9500,5,MYCQY00008878
24.00,22.9000,1,SPT24021160
33.00,31.4800,1,SPT24021164
62.00,59.1500,1,SPT24021165
193.00,184.1200,1,SPT24021166
54.00,51.5200,1,SPT24021167
2.00,6.7800,1,SPT24021168
10.40,17.2800,1,SPT24021169
4.00,9.1200,1,SPT24021170
135.00,110.7700,1,SPT24021171
0.05,6.7800,1,SPT24021172
114.00,108.7600,1,SPT24021173
21.52,32.3300,1,SPT24021174
52.00,60.4200,1,SPT24021175
20.80,28.9400,1,SPT24021177
85.00,72.0800,1,SPT24021181
0.55,6.7800,5,MYCQY00008879
10.20,10.0700,1,AOR24001435
1.05,6.3600,1,AOR24001436
2.00,6.7800,1,SPT24021182
9.00,17.0700,1,JHB24001088
3.50,9.1200,1,SPT24021183
309.00,239.8800,1,SPT24021184
48.60,57.5600,1,SPT24021185
2.50,7.9500,1,SPT24021186
10.00,16.1100,1,SPT24021187
8.60,14.9500,1,SPT24021189
4.00,9.1200,1,SPT24021190
19.00,18.1300,1,SPT24021191
1.00,6.8900,1,SPT24021192
1.00,15.9500,3,XEN00001577
1.00,6.8900,1,SPT24021193
1.00,6.8900,1,SPT24021194
1.00,6.8900,1,SPT24021195
14.00,13.3600,1,SPT24021196
21.00,20.0300,1,SPT24021197
20.00,19.0800,1,SPT24021198
4.00,9.1200,1,SPT24021199
18.00,17.1700,1,SPT24021200
68.00,64.8700,1,SPT24021202
1.50,6.7800,1,SPT24021201
141.91,105.3600,1,SPT24021203
2.50,9.4300,5,MYCQY00008880
1.40,8.1600,1,SPT24021204
180.00,133.5600,1,SPT24021205
15.00,23.4300,1,SPT24021206
18.00,13.3600,1,SPT24021207
21.00,15.5800,1,SPT24021208
1.00,6.8900,5,MYCQY00008881
0.40,6.7800,1,SPT24021209
12.40,19.6100,1,SPT24021210
98.40,105.2600,1,SPT24021211
5.30,6.4700,1,SPT24021212
3.40,5.3000,1,SPT24021213
3.40,5.3000,1,SPT24021214
50.40,59.4700,5,MYCQY00008882
68.00,64.8700,1,SPT24021215
33.00,31.4800,1,SPT24021216
34.00,32.4400,1,SPT24021217
52.00,49.6100,1,SPT24021218
16.00,15.2600,1,SPT24021219
40.00,38.1600,1,SPT24021220
6.55,13.2500,5,MYCQY00008883
22.40,31.2700,1,SPT24021221
2.00,5.3000,1,SPT24021222
2.00,5.3000,1,SPT24021223
2.00,5.3000,1,SPT24021224
2.00,5.3000,1,SPT24021225
2.00,5.3000,1,SPT24021226
2.00,5.3000,1,SPT24021227
2.00,5.3000,1,SPT24021228
2.00,5.3000,1,SPT24021229
2.00,5.3000,1,SPT24021230
2.00,5.3000,1,SPT24021231
2.00,5.3000,5,MYCQY00008884
2.00,5.3000,1,SPT24021232
2.00,5.3000,5,MYCQY00008885
2.00,5.3000,1,SPT24021233
2.00,5.3000,1,SPT24021234
2.00,5.3000,1,SPT24021235
2.00,5.3000,1,SPT24021236
2.00,5.3000,1,SPT24021237
2.00,5.3000,5,MYCQY00008886
2.00,5.3000,1,SPT24021239
2.00,5.3000,1,SPT24021240
2.00,5.3000,1,SPT24021241
2.00,5.3000,5,MYCQY00008887
2.00,5.3000,1,SPT24021243
2.00,5.3000,1,SPT24021244
2.00,5.3000,5,MYCQY00008888
2.00,5.3000,5,MYCQY00008889
2.00,5.3000,1,SPT24021247
2.00,5.3000,1,SPT24021248
2.00,5.3000,1,SPT24021249
2.00,5.3000,1,SPT24021250
2.00,5.3000,5,MYCQY00008890
2.00,5.3000,1,SPT24021252
2.00,5.3000,1,SPT24021253
2.00,5.3000,1,SPT24021254
2.00,5.3000,5,MYCQY00008891
2.00,5.3000,5,MYCQY00008892
2.00,5.3000,1,SPT24021257
2.00,5.3000,1,SPT24021258
2.00,5.3000,1,SPT24021259
2.00,5.3000,1,SPT24021260
2.00,5.3000,1,SPT24021261
2.00,5.3000,1,SPT24021262
2.00,5.3000,1,SPT24021263
2.00,5.3000,1,SPT24021264
2.00,5.3000,1,SPT24021265
2.00,5.3000,1,SPT24021266
2.00,5.3000,1,SPT24021267
2.00,5.3000,5,MYCQY00008893
50.40,59.4700,1,SPT24021269
22.40,31.2700,1,SPT24021270
38.80,48.0200,1,SPT24021271
2.55,43.6000,3,XEN00001578
44.00,52.7900,1,SPT24021273
2.50,7.9500,1,SPT24021274
